county,profile,source_features,target_field,source_field,observed_value,normalized_value,count,resolved_target_value,status
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,Improv_Agg/gravel,IMPROV_AGG/GRAVEL,166,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,Improv_Crushed_agg,IMPROV_CRUSHED_AGG,12,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,Improv_gravel,IMPROV_GRAVEL,5,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,Improv_Mag_chlorid,IMPROV_MAG_CHLORID,1,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,Improv_Oiled,IMPROV_OILED,16,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,NATIVE,NATIVE,190,N,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,PAVED,PAVED,220,P,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,Paved_Asphalt,PAVED_ASPHALT,136,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,ONEWAY,ONE_WAY,0,0,4734,0,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,PREDIR,PRE_DIR,c,C,1,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,PREDIR,PRE_DIR,E,E,664,E,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,PREDIR,PRE_DIR,N,N,477,N,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,PREDIR,PRE_DIR,S,S,750,S,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,PREDIR,PRE_DIR,W,W,420,W,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,VERT_LEVEL,VERTLEVEL,0,0,4734,0,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTDIR,SUFDIR,E,E,2177,E,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTDIR,SUFDIR,N,N,2386,N,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTDIR,SUFDIR,S,S,3286,S,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTDIR,SUFDIR,W,W,3641,W,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,AVE,AVE,1238,AVE,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,BLVD,BLVD,272,BLVD,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,CIR,CIR,141,CIR,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,CRT,CRT,1,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,CT,CT,100,CT,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,CV,CV,12,CV,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,CYN,CYN,32,CYN,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,DR,DR,1244,DR,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,FWY,FWY,46,FWY,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,HOLW,HOLW,6,HOLW,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,HWY,HWY,109,HWY,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,LN,LN,288,LN,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,LOOP,LOOP,2,LOOP,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,PATH,PATH,1,PATH,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,PKWY,PKWY,50,PKWY,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,PL,PL,10,PL,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,PT,PT,12,PT,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,RAMP,RAMP,60,RAMP,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,RD,RD,582,RD,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,RDG,RDG,4,RDG,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,ROW,ROW,2,ROW,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,RR,RR,108,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,ST,ST,10438,ST,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,TRL,TRL,12,TRL,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,WAY,WAY,214,WAY,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,POSTTYPE,STREETTYPE,XING,XING,3,XING,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,PREDIR,PREDIR,E,E,2115,E,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,PREDIR,PREDIR,N,N,2699,N,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,PREDIR,PREDIR,S,S,3464,S,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,PREDIR,PREDIR,W,W,3844,W,resolved
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,0.0,0.0,195,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,1.0,1.0,1,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,10.0,10.0,1,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,15.0,15.0,7,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,19.0,19.0,4,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,25.0,25.0,12513,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,30.0,30.0,493,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,35.0,35.0,911,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,40.0,40.0,476,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,45.0,45.0,116,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,50.0,50.0,261,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,55.0,55.0,164,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,60.0,60.0,4,,review
Weber,weber,C:\Mac\Home\Documents\working\utrans\county_obtained\Weber\WeberCounty_20260729.gdb\weber_centerline,SPEED_LMT,SPEEDLIMIT,65.0,65.0,15,,review
